
  0%|                                                                                                                                                                                             | 0/40000 [00:00<?, ?it/s]
Batch    0 | Loss: 7.5131 | Val: 7.2892 | LR: 3.00e-06 | Tok/s: 117:   0%|                                                                                                                        | 0/40000 [00:30<?, ?it/s]
Batch   15 | Loss: 7.4200 | Val: 7.2892 | LR: 4.80e-05 | Tok/s: 373:   0%|                                                                                                            | 16/40000 [01:53<61:28:42,  5.54s/it]
Batch   16 | Loss: 7.1470 | Val: 7.2892 | LR: 5.10e-05 | Tok/s: 371:   0%|                                                                                                            | 16/40000 [01:59<61:28:42,  5.54s/it]
Batch   16 | Loss: 7.1470 | Val: 7.2892 | LR: 5.10e-05 | Tok/s: 371:   0%|                                                                                                            | 17/40000 [01:59<61:47:56,  5.56s/it]
Batch   17 | Loss: 7.2149 | Val: 7.2892 | LR: 5.40e-05 | Tok/s: 371:   0%|                                                                                                            | 17/40000 [02:04<61:47:56,  5.56s/it]
Batch   17 | Loss: 7.2149 | Val: 7.2892 | LR: 5.40e-05 | Tok/s: 371:   0%|                                                                                                            | 18/40000 [02:04<61:45:09,  5.56s/it]
Batch   18 | Loss: 7.4065 | Val: 7.2892 | LR: 5.70e-05 | Tok/s: 369:   0%|                                                                                                            | 18/40000 [02:10<61:45:09,  5.56s/it]
Batch   18 | Loss: 7.4065 | Val: 7.2892 | LR: 5.70e-05 | Tok/s: 369:   0%|                                                                                                            | 19/40000 [02:10<61:42:15,  5.56s/it]
Batch   19 | Loss: 7.2504 | Val: 7.2892 | LR: 6.00e-05 | Tok/s: 371:   0%|                                                                                                            | 19/40000 [02:15<61:42:15,  5.56s/it]
Batch   19 | Loss: 7.2504 | Val: 7.2892 | LR: 6.00e-05 | Tok/s: 371:   0%|                                                                                                            | 20/40000 [02:15<61:34:31,  5.54s/it]
Batch   20 | Loss: 7.2757 | Val: 7.2892 | LR: 6.30e-05 | Tok/s: 367:   0%|                                                                                                            | 20/40000 [02:21<61:34:31,  5.54s/it]
Batch   20 | Loss: 7.2757 | Val: 7.2892 | LR: 6.30e-05 | Tok/s: 367:   0%|                                                                                                            | 21/40000 [02:21<61:47:20,  5.56s/it]
Batch   21 | Loss: 7.2950 | Val: 7.2892 | LR: 6.60e-05 | Tok/s: 371:   0%|                                                                                                            | 21/40000 [02:27<61:47:20,  5.56s/it]
Batch   21 | Loss: 7.2950 | Val: 7.2892 | LR: 6.60e-05 | Tok/s: 371:   0%|                                                                                                            | 22/40000 [02:27<61:57:12,  5.58s/it]
Batch   22 | Loss: 7.3745 | Val: 7.2892 | LR: 6.90e-05 | Tok/s: 374:   0%|                                                                                                            | 22/40000 [02:32<61:57:12,  5.58s/it]
Batch   22 | Loss: 7.3745 | Val: 7.2892 | LR: 6.90e-05 | Tok/s: 374:   0%|                                                                                                            | 23/40000 [02:32<61:35:52,  5.55s/it]
Batch   23 | Loss: 7.2975 | Val: 7.2892 | LR: 7.20e-05 | Tok/s: 374:   0%|                                                                                                            | 23/40000 [02:38<61:35:52,  5.55s/it]
Batch   23 | Loss: 7.2975 | Val: 7.2892 | LR: 7.20e-05 | Tok/s: 374:   0%|                                                                                                            | 24/40000 [02:38<61:21:37,  5.53s/it]
Batch   24 | Loss: 7.4432 | Val: 7.2892 | LR: 7.50e-05 | Tok/s: 374:   0%|                                                                                                            | 24/40000 [02:43<61:21:37,  5.53s/it]
Batch   24 | Loss: 7.4432 | Val: 7.2892 | LR: 7.50e-05 | Tok/s: 374:   0%|                                                                                                            | 25/40000 [02:43<61:12:03,  5.51s/it]
Batch   25 | Loss: 7.2056 | Val: 7.2892 | LR: 7.80e-05 | Tok/s: 372:   0%|                                                                                                            | 25/40000 [02:49<61:12:03,  5.51s/it]
Batch   25 | Loss: 7.2056 | Val: 7.2892 | LR: 7.80e-05 | Tok/s: 372:   0%|                                                                                                            | 26/40000 [02:49<61:11:54,  5.51s/it]
Batch   26 | Loss: 7.1788 | Val: 7.2892 | LR: 8.10e-05 | Tok/s: 371:   0%|                                                                                                            | 26/40000 [02:54<61:11:54,  5.51s/it]
Batch   26 | Loss: 7.1788 | Val: 7.2892 | LR: 8.10e-05 | Tok/s: 371:   0%|                                                                                                            | 27/40000 [02:54<61:14:36,  5.52s/it]
Batch   27 | Loss: 7.4323 | Val: 7.2892 | LR: 8.40e-05 | Tok/s: 370:   0%|                                                                                                            | 27/40000 [03:00<61:14:36,  5.52s/it]
Batch   27 | Loss: 7.4323 | Val: 7.2892 | LR: 8.40e-05 | Tok/s: 370:   0%|                                                                                                            | 28/40000 [03:00<61:20:02,  5.52s/it]
Batch   28 | Loss: 7.3312 | Val: 7.2892 | LR: 8.70e-05 | Tok/s: 374:   0%|                                                                                                            | 28/40000 [03:05<61:20:02,  5.52s/it]
Batch   28 | Loss: 7.3312 | Val: 7.2892 | LR: 8.70e-05 | Tok/s: 374:   0%|                                                                                                            | 29/40000 [03:05<61:11:30,  5.51s/it]
Batch   29 | Loss: 7.2034 | Val: 7.2892 | LR: 9.00e-05 | Tok/s: 375:   0%|                                                                                                            | 29/40000 [03:11<61:11:30,  5.51s/it]
Batch   29 | Loss: 7.2034 | Val: 7.2892 | LR: 9.00e-05 | Tok/s: 375:   0%|                                                                                                            | 30/40000 [03:11<61:02:28,  5.50s/it]
Batch   30 | Loss: 7.1986 | Val: 7.2892 | LR: 9.30e-05 | Tok/s: 374:   0%|                                                                                                            | 30/40000 [03:16<61:02:28,  5.50s/it]
Batch   30 | Loss: 7.1986 | Val: 7.2892 | LR: 9.30e-05 | Tok/s: 374:   0%|                                                                                                            | 31/40000 [03:16<61:21:21,  5.53s/it]
Batch   31 | Loss: 7.1979 | Val: 7.2892 | LR: 9.60e-05 | Tok/s: 371:   0%|                                                                                                            | 31/40000 [03:22<61:21:21,  5.53s/it]
Batch   31 | Loss: 7.1979 | Val: 7.2892 | LR: 9.60e-05 | Tok/s: 371:   0%|                                                                                                            | 32/40000 [03:22<61:21:07,  5.53s/it]
Batch   32 | Loss: 7.2384 | Val: 7.2892 | LR: 9.90e-05 | Tok/s: 373:   0%|                                                                                                            | 32/40000 [03:27<61:21:07,  5.53s/it]
Batch   32 | Loss: 7.2384 | Val: 7.2892 | LR: 9.90e-05 | Tok/s: 373:   0%|                                                                                                            | 33/40000 [03:27<61:12:45,  5.51s/it]
Batch   33 | Loss: 7.1546 | Val: 7.2892 | LR: 1.02e-04 | Tok/s: 370:   0%|                                                                                                            | 33/40000 [03:33<61:12:45,  5.51s/it]
Batch   33 | Loss: 7.1546 | Val: 7.2892 | LR: 1.02e-04 | Tok/s: 370:   0%|                                                                                                            | 34/40000 [03:33<61:16:14,  5.52s/it]
Batch   34 | Loss: 7.1678 | Val: 7.2892 | LR: 1.05e-04 | Tok/s: 371:   0%|                                                                                                            | 34/40000 [03:38<61:16:14,  5.52s/it]
Batch   34 | Loss: 7.1678 | Val: 7.2892 | LR: 1.05e-04 | Tok/s: 371:   0%|                                                                                                            | 35/40000 [03:38<61:16:12,  5.52s/it]
Batch   35 | Loss: 7.1810 | Val: 7.2892 | LR: 1.08e-04 | Tok/s: 372:   0%|                                                                                                            | 35/40000 [03:44<61:16:12,  5.52s/it]
Batch   35 | Loss: 7.1810 | Val: 7.2892 | LR: 1.08e-04 | Tok/s: 372:   0%|                                                                                                            | 36/40000 [03:44<61:13:49,  5.52s/it]
Batch   36 | Loss: 7.2117 | Val: 7.2892 | LR: 1.11e-04 | Tok/s: 374:   0%|                                                                                                            | 36/40000 [03:49<61:13:49,  5.52s/it]
Batch   36 | Loss: 7.2117 | Val: 7.2892 | LR: 1.11e-04 | Tok/s: 374:   0%|                                                                                                            | 37/40000 [03:49<61:05:37,  5.50s/it]
Batch   37 | Loss: 6.9460 | Val: 7.2892 | LR: 1.14e-04 | Tok/s: 372:   0%|                                                                                                            | 37/40000 [03:55<61:05:37,  5.50s/it]
Batch   37 | Loss: 6.9460 | Val: 7.2892 | LR: 1.14e-04 | Tok/s: 372:   0%|                                                                                                            | 38/40000 [03:55<61:04:52,  5.50s/it]
Batch   38 | Loss: 7.0713 | Val: 7.2892 | LR: 1.17e-04 | Tok/s: 374:   0%|                                                                                                            | 38/40000 [04:00<61:04:52,  5.50s/it]
Batch   38 | Loss: 7.0713 | Val: 7.2892 | LR: 1.17e-04 | Tok/s: 374:   0%|                                                                                                            | 39/40000 [04:00<61:26:59,  5.54s/it]
Batch   39 | Loss: 7.0753 | Val: 7.2892 | LR: 1.20e-04 | Tok/s: 374:   0%|                                                                                                            | 39/40000 [04:06<61:26:59,  5.54s/it]
Batch   39 | Loss: 7.0753 | Val: 7.2892 | LR: 1.20e-04 | Tok/s: 374:   0%|                                                                                                            | 40/40000 [04:06<61:15:49,  5.52s/it]
Batch   40 | Loss: 6.9603 | Val: 7.2892 | LR: 1.23e-04 | Tok/s: 375:   0%|                                                                                                            | 40/40000 [04:11<61:15:49,  5.52s/it]
Batch   40 | Loss: 6.9603 | Val: 7.2892 | LR: 1.23e-04 | Tok/s: 375:   0%|                                                                                                            | 41/40000 [04:11<61:04:55,  5.50s/it]
Batch   41 | Loss: 6.9323 | Val: 7.2892 | LR: 1.26e-04 | Tok/s: 374:   0%|                                                                                                            | 41/40000 [04:17<61:04:55,  5.50s/it]
Batch   41 | Loss: 6.9323 | Val: 7.2892 | LR: 1.26e-04 | Tok/s: 374:   0%|                                                                                                            | 42/40000 [04:17<61:00:09,  5.50s/it]
Batch   42 | Loss: 6.9229 | Val: 7.2892 | LR: 1.29e-04 | Tok/s: 370:   0%|                                                                                                            | 42/40000 [04:22<61:00:09,  5.50s/it]
Batch   42 | Loss: 6.9229 | Val: 7.2892 | LR: 1.29e-04 | Tok/s: 370:   0%|                                                                                                            | 43/40000 [04:22<61:06:53,  5.51s/it]
Batch   43 | Loss: 7.0472 | Val: 7.2892 | LR: 1.32e-04 | Tok/s: 371:   0%|                                                                                                            | 43/40000 [04:28<61:06:53,  5.51s/it]
Batch   43 | Loss: 7.0472 | Val: 7.2892 | LR: 1.32e-04 | Tok/s: 371:   0%|                                                                                                            | 44/40000 [04:28<61:10:00,  5.51s/it]
Batch   44 | Loss: 6.9582 | Val: 7.2892 | LR: 1.35e-04 | Tok/s: 374:   0%|                                                                                                            | 44/40000 [04:33<61:10:00,  5.51s/it]
Batch   44 | Loss: 6.9582 | Val: 7.2892 | LR: 1.35e-04 | Tok/s: 374:   0%|                                                                                                            | 45/40000 [04:33<61:03:19,  5.50s/it]
Batch   45 | Loss: 6.9250 | Val: 7.2892 | LR: 1.38e-04 | Tok/s: 374:   0%|                                                                                                            | 45/40000 [04:39<61:03:19,  5.50s/it]
Batch   45 | Loss: 6.9250 | Val: 7.2892 | LR: 1.38e-04 | Tok/s: 374:   0%|                                                                                                            | 46/40000 [04:39<60:57:31,  5.49s/it]
Batch   46 | Loss: 7.0310 | Val: 7.2892 | LR: 1.41e-04 | Tok/s: 370:   0%|                                                                                                            | 46/40000 [04:44<60:57:31,  5.49s/it]
Batch   46 | Loss: 7.0310 | Val: 7.2892 | LR: 1.41e-04 | Tok/s: 370:   0%|▏                                                                                                           | 47/40000 [04:44<61:07:22,  5.51s/it]
Batch   47 | Loss: 6.9857 | Val: 7.2892 | LR: 1.44e-04 | Tok/s: 368:   0%|▏                                                                                                           | 47/40000 [04:50<61:07:22,  5.51s/it]
Batch   47 | Loss: 6.9857 | Val: 7.2892 | LR: 1.44e-04 | Tok/s: 368:   0%|▏                                                                                                           | 48/40000 [04:50<61:18:01,  5.52s/it]
Batch   48 | Loss: 6.9159 | Val: 7.2892 | LR: 1.47e-04 | Tok/s: 373:   0%|▏                                                                                                           | 48/40000 [04:55<61:18:01,  5.52s/it]
Batch   48 | Loss: 6.9159 | Val: 7.2892 | LR: 1.47e-04 | Tok/s: 373:   0%|▏                                                                                                           | 49/40000 [04:55<61:11:15,  5.51s/it]
Batch   49 | Loss: 6.7294 | Val: 7.2892 | LR: 1.50e-04 | Tok/s: 372:   0%|▏                                                                                                           | 49/40000 [05:01<61:11:15,  5.51s/it]
Batch   49 | Loss: 6.7294 | Val: 7.2892 | LR: 1.50e-04 | Tok/s: 372:   0%|▏                                                                                                           | 50/40000 [05:01<61:11:08,  5.51s/it]
Batch   50 | Loss: 6.6903 | Val: 7.2892 | LR: 1.53e-04 | Tok/s: 371:   0%|▏                                                                                                           | 50/40000 [05:06<61:11:08,  5.51s/it]
Batch   50 | Loss: 6.6903 | Val: 7.2892 | LR: 1.53e-04 | Tok/s: 371:   0%|▏                                                                                                           | 51/40000 [05:06<61:20:11,  5.53s/it]
Batch   51 | Loss: 6.6448 | Val: 7.2892 | LR: 1.56e-04 | Tok/s: 372:   0%|▏                                                                                                           | 51/40000 [05:12<61:20:11,  5.53s/it]
Batch   51 | Loss: 6.6448 | Val: 7.2892 | LR: 1.56e-04 | Tok/s: 372:   0%|▏                                                                                                           | 52/40000 [05:12<61:15:49,  5.52s/it]
Batch   52 | Loss: 6.7932 | Val: 7.2892 | LR: 1.59e-04 | Tok/s: 374:   0%|▏                                                                                                           | 52/40000 [05:17<61:15:49,  5.52s/it]
Batch   52 | Loss: 6.7932 | Val: 7.2892 | LR: 1.59e-04 | Tok/s: 374:   0%|▏                                                                                                           | 53/40000 [05:17<61:06:44,  5.51s/it]
Batch   53 | Loss: 6.5979 | Val: 7.2892 | LR: 1.62e-04 | Tok/s: 374:   0%|▏                                                                                                           | 53/40000 [05:23<61:06:44,  5.51s/it]
Batch   53 | Loss: 6.5979 | Val: 7.2892 | LR: 1.62e-04 | Tok/s: 374:   0%|▏                                                                                                           | 54/40000 [05:23<61:00:07,  5.50s/it]
Batch   54 | Loss: 6.4632 | Val: 7.2892 | LR: 1.65e-04 | Tok/s: 374:   0%|▏                                                                                                           | 54/40000 [05:28<61:00:07,  5.50s/it]
Batch   54 | Loss: 6.4632 | Val: 7.2892 | LR: 1.65e-04 | Tok/s: 374:   0%|▏                                                                                                           | 55/40000 [05:28<60:57:15,  5.49s/it]
Batch   55 | Loss: 6.4924 | Val: 7.2892 | LR: 1.68e-04 | Tok/s: 372:   0%|▏                                                                                                           | 55/40000 [05:34<60:57:15,  5.49s/it]
Batch   55 | Loss: 6.4924 | Val: 7.2892 | LR: 1.68e-04 | Tok/s: 372:   0%|▏                                                                                                           | 56/40000 [05:34<61:05:15,  5.51s/it]
Batch   56 | Loss: 6.2888 | Val: 7.2892 | LR: 1.71e-04 | Tok/s: 371:   0%|▏                                                                                                           | 56/40000 [05:39<61:05:15,  5.51s/it]
Batch   56 | Loss: 6.2888 | Val: 7.2892 | LR: 1.71e-04 | Tok/s: 371:   0%|▏                                                                                                           | 57/40000 [05:39<61:07:26,  5.51s/it]
Batch   57 | Loss: 6.3965 | Val: 7.2892 | LR: 1.74e-04 | Tok/s: 370:   0%|▏                                                                                                           | 57/40000 [05:45<61:07:26,  5.51s/it]
Batch   57 | Loss: 6.3965 | Val: 7.2892 | LR: 1.74e-04 | Tok/s: 370:   0%|▏                                                                                                           | 58/40000 [05:45<61:13:56,  5.52s/it]
Batch   58 | Loss: 6.2732 | Val: 7.2892 | LR: 1.77e-04 | Tok/s: 374:   0%|▏                                                                                                           | 58/40000 [05:50<61:13:56,  5.52s/it]
Batch   58 | Loss: 6.2732 | Val: 7.2892 | LR: 1.77e-04 | Tok/s: 374:   0%|▏                                                                                                           | 59/40000 [05:50<61:08:41,  5.51s/it]
Batch   59 | Loss: 6.3655 | Val: 7.2892 | LR: 1.80e-04 | Tok/s: 369:   0%|▏                                                                                                           | 59/40000 [05:56<61:08:41,  5.51s/it]
Batch   59 | Loss: 6.3655 | Val: 7.2892 | LR: 1.80e-04 | Tok/s: 369:   0%|▏                                                                                                           | 60/40000 [05:56<61:24:45,  5.54s/it]
Batch   60 | Loss: 6.3429 | Val: 7.2892 | LR: 1.83e-04 | Tok/s: 368:   0%|▏                                                                                                           | 60/40000 [06:02<61:24:45,  5.54s/it]
Batch   60 | Loss: 6.3429 | Val: 7.2892 | LR: 1.83e-04 | Tok/s: 368:   0%|▏                                                                                                           | 61/40000 [06:02<61:50:50,  5.57s/it]
Batch   61 | Loss: 6.2512 | Val: 7.2892 | LR: 1.86e-04 | Tok/s: 368:   0%|▏                                                                                                           | 61/40000 [06:07<61:50:50,  5.57s/it]
Batch   61 | Loss: 6.2512 | Val: 7.2892 | LR: 1.86e-04 | Tok/s: 368:   0%|▏                                                                                                           | 62/40000 [06:07<61:48:11,  5.57s/it]
Batch   62 | Loss: 6.0554 | Val: 7.2892 | LR: 1.89e-04 | Tok/s: 365:   0%|▏                                                                                                           | 62/40000 [06:13<61:48:11,  5.57s/it]
Batch   62 | Loss: 6.0554 | Val: 7.2892 | LR: 1.89e-04 | Tok/s: 365:   0%|▏                                                                                                           | 63/40000 [06:13<61:56:06,  5.58s/it]
Batch   63 | Loss: 6.1450 | Val: 7.2892 | LR: 1.92e-04 | Tok/s: 367:   0%|▏                                                                                                           | 63/40000 [06:18<61:56:06,  5.58s/it]
Batch   63 | Loss: 6.1450 | Val: 7.2892 | LR: 1.92e-04 | Tok/s: 367:   0%|▏                                                                                                           | 64/40000 [06:18<61:56:38,  5.58s/it]
Batch   64 | Loss: 5.9703 | Val: 7.2892 | LR: 1.95e-04 | Tok/s: 373:   0%|▏                                                                                                           | 64/40000 [06:24<61:56:38,  5.58s/it]
Batch   64 | Loss: 5.9703 | Val: 7.2892 | LR: 1.95e-04 | Tok/s: 373:   0%|▏                                                                                                           | 65/40000 [06:24<61:37:59,  5.56s/it]
Batch   65 | Loss: 5.7818 | Val: 7.2892 | LR: 1.98e-04 | Tok/s: 374:   0%|▏                                                                                                           | 65/40000 [06:29<61:37:59,  5.56s/it]
Batch   65 | Loss: 5.7818 | Val: 7.2892 | LR: 1.98e-04 | Tok/s: 374:   0%|▏                                                                                                           | 66/40000 [06:29<61:20:45,  5.53s/it]
Batch   66 | Loss: 6.0164 | Val: 7.2892 | LR: 2.01e-04 | Tok/s: 375:   0%|▏                                                                                                           | 66/40000 [06:35<61:20:45,  5.53s/it]
Batch   66 | Loss: 6.0164 | Val: 7.2892 | LR: 2.01e-04 | Tok/s: 375:   0%|▏                                                                                                           | 67/40000 [06:35<61:08:13,  5.51s/it]
Batch   67 | Loss: 5.7732 | Val: 7.2892 | LR: 2.04e-04 | Tok/s: 375:   0%|▏                                                                                                           | 67/40000 [06:40<61:08:13,  5.51s/it]
Batch   67 | Loss: 5.7732 | Val: 7.2892 | LR: 2.04e-04 | Tok/s: 375:   0%|▏                                                                                                           | 68/40000 [06:40<60:59:21,  5.50s/it]
Batch   68 | Loss: 5.8465 | Val: 7.2892 | LR: 2.07e-04 | Tok/s: 375:   0%|▏                                                                                                           | 68/40000 [06:46<60:59:21,  5.50s/it]
Batch   68 | Loss: 5.8465 | Val: 7.2892 | LR: 2.07e-04 | Tok/s: 375:   0%|▏                                                                                                           | 69/40000 [06:46<60:52:55,  5.49s/it]
Batch   69 | Loss: 5.5975 | Val: 7.2892 | LR: 2.10e-04 | Tok/s: 371:   0%|▏                                                                                                           | 69/40000 [06:51<60:52:55,  5.49s/it]
Batch   69 | Loss: 5.5975 | Val: 7.2892 | LR: 2.10e-04 | Tok/s: 371:   0%|▏                                                                                                           | 70/40000 [06:51<60:58:20,  5.50s/it]
Batch   70 | Loss: 5.4580 | Val: 7.2892 | LR: 2.13e-04 | Tok/s: 372:   0%|▏                                                                                                           | 70/40000 [06:57<60:58:20,  5.50s/it]
Batch   70 | Loss: 5.4580 | Val: 7.2892 | LR: 2.13e-04 | Tok/s: 372:   0%|▏                                                                                                           | 71/40000 [06:57<61:00:18,  5.50s/it]
Batch   71 | Loss: 5.4945 | Val: 7.2892 | LR: 2.16e-04 | Tok/s: 370:   0%|▏                                                                                                           | 71/40000 [07:02<61:00:18,  5.50s/it]
Batch   71 | Loss: 5.4945 | Val: 7.2892 | LR: 2.16e-04 | Tok/s: 370:   0%|▏                                                                                                           | 72/40000 [07:02<61:08:29,  5.51s/it]
Batch   72 | Loss: 5.7431 | Val: 7.2892 | LR: 2.19e-04 | Tok/s: 371:   0%|▏                                                                                                           | 72/40000 [07:08<61:08:29,  5.51s/it]
Batch   72 | Loss: 5.7431 | Val: 7.2892 | LR: 2.19e-04 | Tok/s: 371:   0%|▏                                                                                                           | 73/40000 [07:08<61:09:46,  5.51s/it]
Batch   73 | Loss: 5.5092 | Val: 7.2892 | LR: 2.22e-04 | Tok/s: 371:   0%|▏                                                                                                           | 73/40000 [07:13<61:09:46,  5.51s/it]
Batch   73 | Loss: 5.5092 | Val: 7.2892 | LR: 2.22e-04 | Tok/s: 371:   0%|▏                                                                                                           | 74/40000 [07:13<61:10:39,  5.52s/it]
Batch   74 | Loss: 5.2667 | Val: 7.2892 | LR: 2.25e-04 | Tok/s: 371:   0%|▏                                                                                                           | 74/40000 [07:19<61:10:39,  5.52s/it]
Batch   74 | Loss: 5.2667 | Val: 7.2892 | LR: 2.25e-04 | Tok/s: 371:   0%|▏                                                                                                           | 75/40000 [07:19<61:12:09,  5.52s/it]
Batch   75 | Loss: 5.4603 | Val: 7.2892 | LR: 2.28e-04 | Tok/s: 371:   0%|▏                                                                                                           | 75/40000 [07:24<61:12:09,  5.52s/it]
Batch   75 | Loss: 5.4603 | Val: 7.2892 | LR: 2.28e-04 | Tok/s: 371:   0%|▏                                                                                                           | 76/40000 [07:24<61:13:35,  5.52s/it]
Batch   76 | Loss: 5.2819 | Val: 7.2892 | LR: 2.31e-04 | Tok/s: 372:   0%|▏                                                                                                           | 76/40000 [07:30<61:13:35,  5.52s/it]
Batch   76 | Loss: 5.2819 | Val: 7.2892 | LR: 2.31e-04 | Tok/s: 372:   0%|▏                                                                                                           | 77/40000 [07:30<61:11:12,  5.52s/it]
Batch   77 | Loss: 5.4266 | Val: 7.2892 | LR: 2.34e-04 | Tok/s: 367:   0%|▏                                                                                                           | 77/40000 [07:36<61:11:12,  5.52s/it]
Batch   77 | Loss: 5.4266 | Val: 7.2892 | LR: 2.34e-04 | Tok/s: 367:   0%|▏                                                                                                           | 78/40000 [07:36<61:29:22,  5.54s/it]
Batch   78 | Loss: 5.7702 | Val: 7.2892 | LR: 2.37e-04 | Tok/s: 363:   0%|▏                                                                                                           | 78/40000 [07:41<61:29:22,  5.54s/it]
Batch   78 | Loss: 5.7702 | Val: 7.2892 | LR: 2.37e-04 | Tok/s: 363:   0%|▏                                                                                                           | 79/40000 [07:41<61:47:44,  5.57s/it]
